phylo,species,Plots,Block,NP,NAR,Cvalue,Biomass,presence
Koeleria_macrantha,Koeleria_macrantha,112,1,2,3,2.79,0.35,0.33
Koeleria_macrantha,Koeleria_macrantha,113,1,2,6,2.79,0.7,0.33
Koeleria_macrantha,Koeleria_macrantha,114,1,0,2,2.79,1.77,1
Koeleria_macrantha,Koeleria_macrantha,115,1,0,0,2.79,0.05,0.33
Koeleria_macrantha,Koeleria_macrantha,116,1,1,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,117,1,1,7,2.79,0.45,0.67
Koeleria_macrantha,Koeleria_macrantha,121,1,2,4,2.79,0.29,0.67
Koeleria_macrantha,Koeleria_macrantha,122,1,1,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,123,1,2,5,2.79,0.21,0.67
Koeleria_macrantha,Koeleria_macrantha,124,1,0,2,2.79,0.72,1
Koeleria_macrantha,Koeleria_macrantha,125,1,2,7,2.79,0.11,0.33
Koeleria_macrantha,Koeleria_macrantha,126,1,2,2,2.79,2.33,0.33
Koeleria_macrantha,Koeleria_macrantha,127,1,1,4,2.79,0.22,0.33
Koeleria_macrantha,Koeleria_macrantha,131,1,2,6,2.79,0.14,0.33
Koeleria_macrantha,Koeleria_macrantha,132,1,0,0,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,133,1,0,3,2.79,1.16,0.33
Koeleria_macrantha,Koeleria_macrantha,134,1,2,7,2.79,2.35,0.33
Koeleria_macrantha,Koeleria_macrantha,135,1,2,8,2.79,0.11,0.33
Koeleria_macrantha,Koeleria_macrantha,136,1,0,4,2.79,1.76,1
Koeleria_macrantha,Koeleria_macrantha,137,1,0,3,2.79,2.14,1
Koeleria_macrantha,Koeleria_macrantha,211,2,1,7,2.79,0.54,0.67
Koeleria_macrantha,Koeleria_macrantha,212,2,0,2,2.79,6.44,1
Koeleria_macrantha,Koeleria_macrantha,213,2,0,3,2.79,4.42,1
Koeleria_macrantha,Koeleria_macrantha,214,2,2,5,2.79,1.88,0.33
Koeleria_macrantha,Koeleria_macrantha,215,2,2,8,2.79,0.08,0.33
Koeleria_macrantha,Koeleria_macrantha,216,2,0,0,2.79,0.95,0.67
Koeleria_macrantha,Koeleria_macrantha,217,2,1,5,2.79,0.22,0.33
Koeleria_macrantha,Koeleria_macrantha,221,2,1,4,2.79,1.47,0.67
Koeleria_macrantha,Koeleria_macrantha,222,2,2,7,2.79,0.57,0.33
Koeleria_macrantha,Koeleria_macrantha,223,2,1,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,224,2,1,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,225,2,2,4,2.79,0.08,0.33
Koeleria_macrantha,Koeleria_macrantha,226,2,0,3,2.79,0.4,0.33
Koeleria_macrantha,Koeleria_macrantha,227,2,2,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,231,2,2,3,2.79,1.73,0.67
Koeleria_macrantha,Koeleria_macrantha,232,2,2,6,2.79,0.28,0.33
Koeleria_macrantha,Koeleria_macrantha,233,2,0,0,2.79,2.54,1
Koeleria_macrantha,Koeleria_macrantha,234,2,0,4,2.79,0.77,1
Koeleria_macrantha,Koeleria_macrantha,235,2,0,2,2.79,2.86,0.67
Koeleria_macrantha,Koeleria_macrantha,236,2,2,2,2.79,1.77,0.33
Koeleria_macrantha,Koeleria_macrantha,237,2,2,6,2.79,0.61,0.67
Koeleria_macrantha,Koeleria_macrantha,311,3,2,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,312,3,1,5,2.79,0.01,0.33
Koeleria_macrantha,Koeleria_macrantha,313,3,2,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,314,3,0,2,2.79,0.38,0.33
Koeleria_macrantha,Koeleria_macrantha,315,3,1,4,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,316,3,0,0,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,317,3,1,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,321,3,2,6,2.79,0.05,0.33
Koeleria_macrantha,Koeleria_macrantha,322,3,0,0,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,323,3,0,3,2.79,2.1,1
Koeleria_macrantha,Koeleria_macrantha,324,3,2,8,2.79,0.43,0.33
Koeleria_macrantha,Koeleria_macrantha,325,3,0,2,2.79,1.19,1
Koeleria_macrantha,Koeleria_macrantha,326,3,1,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,327,3,2,3,2.79,0.39,0.33
Koeleria_macrantha,Koeleria_macrantha,331,3,0,4,2.79,0.85,0.67
Koeleria_macrantha,Koeleria_macrantha,332,3,0,3,2.79,0.21,0.33
Koeleria_macrantha,Koeleria_macrantha,333,3,1,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,334,3,2,4,2.79,0.18,0.33
Koeleria_macrantha,Koeleria_macrantha,335,3,2,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,336,3,2,2,2.79,0.57,0.33
Koeleria_macrantha,Koeleria_macrantha,337,3,2,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,411,4,0,0,2.79,0.39,0.67
Koeleria_macrantha,Koeleria_macrantha,412,4,0,3,2.79,0.12,0.33
Koeleria_macrantha,Koeleria_macrantha,413,4,2,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,414,4,2,6,2.79,0.23,0.33
Koeleria_macrantha,Koeleria_macrantha,415,4,0,0,2.79,1.76,0.67
Koeleria_macrantha,Koeleria_macrantha,416,4,2,3,2.79,1.24,0.67
Koeleria_macrantha,Koeleria_macrantha,417,4,2,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,421,4,2,4,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,422,4,2,8,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,423,4,1,6,2.79,0.75,0.33
Koeleria_macrantha,Koeleria_macrantha,424,4,1,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,425,4,2,7,2.79,1.6,0.67
Koeleria_macrantha,Koeleria_macrantha,426,4,0,4,2.79,0.47,0.67
Koeleria_macrantha,Koeleria_macrantha,427,4,0,3,2.79,2.27,0.67
Koeleria_macrantha,Koeleria_macrantha,431,4,1,4,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,432,4,2,2,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,433,4,2,7,2.79,0,0.33
Koeleria_macrantha,Koeleria_macrantha,434,4,1,5,2.79,0.75,1
Koeleria_macrantha,Koeleria_macrantha,435,4,0,2,2.79,1.36,1
Koeleria_macrantha,Koeleria_macrantha,436,4,0,2,2.79,4.54,1
Koeleria_macrantha,Koeleria_macrantha,437,4,1,7,2.79,0.39,0.67
Koeleria_macrantha,Koeleria_macrantha,511,5,1,5,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,512,5,2,4,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,513,5,0,2,2.79,1.85,0.67
Koeleria_macrantha,Koeleria_macrantha,514,5,0,0,2.79,19.63,1
Koeleria_macrantha,Koeleria_macrantha,515,5,0,0,2.79,3.82,0.67
Koeleria_macrantha,Koeleria_macrantha,516,5,2,3,2.79,0.1,0.33
Koeleria_macrantha,Koeleria_macrantha,517,5,0,4,2.79,3.58,1
Koeleria_macrantha,Koeleria_macrantha,521,5,1,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,522,5,2,7,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,523,5,2,8,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,524,5,2,2,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,525,5,1,4,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,526,5,0,3,2.79,1.95,0.67
Koeleria_macrantha,Koeleria_macrantha,527,5,2,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,531,5,0,2,2.79,0.11,0.33
Koeleria_macrantha,Koeleria_macrantha,532,5,1,6,2.79,0.26,0.33
Koeleria_macrantha,Koeleria_macrantha,533,5,1,5,2.79,0.51,0.67
Koeleria_macrantha,Koeleria_macrantha,534,5,2,7,2.79,0.32,0.33
Koeleria_macrantha,Koeleria_macrantha,535,5,2,5,2.79,0.75,0.33
Koeleria_macrantha,Koeleria_macrantha,536,5,2,6,2.79,0,0
Koeleria_macrantha,Koeleria_macrantha,537,5,0,3,2.79,1.96,0.67
Leontopodium_leontopodioides,Leontopodium_leontopodioides,111,1,1,5,0.94,0.05,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,112,1,2,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,113,1,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,114,1,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,115,1,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,116,1,1,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,117,1,1,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,121,1,2,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,122,1,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,123,1,2,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,124,1,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,125,1,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,126,1,2,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,127,1,1,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,131,1,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,132,1,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,133,1,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,134,1,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,135,1,2,8,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,136,1,0,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,137,1,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,211,2,1,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,212,2,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,213,2,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,214,2,2,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,215,2,2,8,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,216,2,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,217,2,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,221,2,1,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,222,2,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,223,2,1,5,0.94,0.04,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,224,2,1,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,225,2,2,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,226,2,0,3,0.94,0.03,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,227,2,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,231,2,2,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,232,2,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,233,2,0,0,0.94,0.03,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,234,2,0,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,235,2,0,2,0.94,0.22,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,236,2,2,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,237,2,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,311,3,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,312,3,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,313,3,2,5,0.94,0,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,314,3,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,315,3,1,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,316,3,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,317,3,1,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,321,3,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,322,3,0,0,0.94,0.16,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,323,3,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,324,3,2,8,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,325,3,0,2,0.94,0.15,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,326,3,1,5,0.94,0.05,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,327,3,2,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,331,3,0,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,332,3,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,333,3,1,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,334,3,2,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,335,3,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,336,3,2,2,0.94,0.01,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,337,3,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,411,4,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,412,4,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,413,4,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,414,4,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,415,4,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,416,4,2,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,417,4,2,5,0.94,0.01,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,421,4,2,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,422,4,2,8,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,423,4,1,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,424,4,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,425,4,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,426,4,0,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,427,4,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,431,4,1,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,432,4,2,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,433,4,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,434,4,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,435,4,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,436,4,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,437,4,1,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,511,5,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,512,5,2,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,513,5,0,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,514,5,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,515,5,0,0,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,516,5,2,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,517,5,0,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,521,5,1,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,522,5,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,523,5,2,8,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,524,5,2,2,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,525,5,1,4,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,526,5,0,3,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,527,5,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,531,5,0,2,0.94,0.13,0.33
Leontopodium_leontopodioides,Leontopodium_leontopodioides,532,5,1,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,533,5,1,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,534,5,2,7,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,535,5,2,5,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,536,5,2,6,0.94,0,0
Leontopodium_leontopodioides,Leontopodium_leontopodioides,537,5,0,3,0.94,0,0.33
Lespedeza_thunbergii,Lespedeza_thunbergii,111,1,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,112,1,2,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,113,1,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,114,1,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,115,1,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,116,1,1,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,117,1,1,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,121,1,2,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,122,1,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,123,1,2,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,124,1,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,125,1,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,126,1,2,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,127,1,1,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,131,1,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,132,1,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,133,1,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,134,1,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,135,1,2,8,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,136,1,0,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,137,1,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,211,2,1,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,212,2,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,213,2,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,214,2,2,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,215,2,2,8,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,216,2,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,217,2,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,221,2,1,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,222,2,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,223,2,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,224,2,1,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,225,2,2,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,226,2,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,227,2,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,231,2,2,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,232,2,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,233,2,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,234,2,0,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,235,2,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,236,2,2,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,237,2,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,311,3,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,312,3,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,313,3,2,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,314,3,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,315,3,1,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,316,3,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,317,3,1,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,321,3,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,322,3,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,323,3,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,324,3,2,8,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,325,3,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,326,3,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,327,3,2,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,331,3,0,4,1.4,1.17,0.33
Lespedeza_thunbergii,Lespedeza_thunbergii,332,3,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,333,3,1,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,334,3,2,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,335,3,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,336,3,2,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,337,3,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,411,4,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,412,4,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,413,4,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,414,4,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,415,4,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,416,4,2,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,417,4,2,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,421,4,2,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,422,4,2,8,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,423,4,1,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,424,4,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,425,4,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,426,4,0,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,427,4,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,431,4,1,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,432,4,2,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,433,4,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,434,4,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,435,4,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,436,4,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,437,4,1,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,511,5,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,512,5,2,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,513,5,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,514,5,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,515,5,0,0,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,516,5,2,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,517,5,0,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,521,5,1,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,522,5,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,523,5,2,8,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,524,5,2,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,525,5,1,4,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,526,5,0,3,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,527,5,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,531,5,0,2,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,532,5,1,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,533,5,1,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,534,5,2,7,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,535,5,2,5,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,536,5,2,6,1.4,0,0
Lespedeza_thunbergii,Lespedeza_thunbergii,537,5,0,3,1.4,0,0
Leymus_chinensis,Leymus_chinensis,111,1,1,5,8.98,184.21,1
Leymus_chinensis,Leymus_chinensis,112,1,2,3,8.98,197.22,1
Leymus_chinensis,Leymus_chinensis,113,1,2,6,8.98,223.96,1
Leymus_chinensis,Leymus_chinensis,114,1,0,2,8.98,76.87,1
Leymus_chinensis,Leymus_chinensis,115,1,0,0,8.98,115.26,1
Leymus_chinensis,Leymus_chinensis,116,1,1,6,8.98,138.6,1
Leymus_chinensis,Leymus_chinensis,117,1,1,7,8.98,216.04,1
Leymus_chinensis,Leymus_chinensis,121,1,2,4,8.98,203.08,1
Leymus_chinensis,Leymus_chinensis,122,1,1,5,8.98,221.18,1
Leymus_chinensis,Leymus_chinensis,123,1,2,5,8.98,216.53,1
Leymus_chinensis,Leymus_chinensis,124,1,0,2,8.98,77.89,1
Leymus_chinensis,Leymus_chinensis,125,1,2,7,8.98,216.55,1
Leymus_chinensis,Leymus_chinensis,126,1,2,2,8.98,216.52,1
Leymus_chinensis,Leymus_chinensis,127,1,1,4,8.98,162.14,1
Leymus_chinensis,Leymus_chinensis,131,1,2,6,8.98,196.26,1
Leymus_chinensis,Leymus_chinensis,132,1,0,0,8.98,101.9,1
Leymus_chinensis,Leymus_chinensis,133,1,0,3,8.98,85.68,1
